2026-06-19T12:09:28.078522085Z I0619 12:09:28.078404       1 aws.go:1364] Adding security group ingress: sg-093dc6f5d574202db [{0xc000011418 0xc000ee0c90 [{0xc000ee0c80 <nil> {}}] [] [] 0xc00001141c [] {}} {0xc000011420 0xc000ee0ca0 [{0xc000ee0c80 <nil> {}}] [] [] 0xc000011424 [] {}}]
2026-06-19T12:09:28.404784835Z I0619 12:09:28.356952       1 aws_loadbalancer.go:1183] Creating load balancer for kubentic-foresight/vlogs-server with name: afade08cd4a634690b7be9ad7425b832
2026-06-19T12:09:28.970620560Z I0619 12:09:28.970523       1 aws_loadbalancer.go:1386] Updating load-balancer attributes for "afade08cd4a634690b7be9ad7425b832"
2026-06-19T12:09:29.338849091Z I0619 12:09:29.338700       1 aws.go:2832] Adding rule for traffic from the load balancer (sg-093dc6f5d574202db) to instances (sg-045edc8fca1b6ef4f)
2026-06-19T12:09:29.399479197Z I0619 12:09:29.399312       1 aws.go:1408] Existing security group ingress: sg-045edc8fca1b6ef4f [{0xc0006b1328 0xc00046ee20 [{0xc00046ee80 <nil> {}}] [] [] 0xc0006b1358 [] {}} {<nil> 0xc00046eed0 [] [] [] <nil> [{<nil> 0xc00046f200 <nil> <nil> 0xc00046f1d0 <nil> <nil> {}} {<nil> 0xc00046f680 <nil> <nil> 0xc00046f650 <nil> <nil> {}}] {}} {0xc0006b1a28 0xc00046f6d0 [{0xc00046f710 <nil> {}}] [{0xc00046f740 <nil> {}}] [] 0xc0006b1a58 [] {}}]
2026-06-19T12:09:29.399532559Z I0619 12:09:29.399357       1 aws.go:1305] Comparing sg-093dc6f5d574202db to sg-045edc8fca1b6ef4f
2026-06-19T12:09:29.399535754Z I0619 12:09:29.399365       1 aws.go:1305] Comparing sg-093dc6f5d574202db to sg-0634b775b94a31c79
2026-06-19T12:09:29.399537900Z I0619 12:09:29.399371       1 aws.go:1436] Adding security group ingress: sg-045edc8fca1b6ef4f [{<nil> 0xc000c0da50 [] [] [] <nil> [{<nil> 0xc000cdc640 <nil> <nil> <nil> <nil> <nil> {}}] {}}]
2026-06-19T12:09:29.644912268Z I0619 12:09:29.644758       1 aws_loadbalancer.go:1631] Instances added to load-balancer afade08cd4a634690b7be9ad7425b832
2026-06-19T12:09:29.644931199Z I0619 12:09:29.644799       1 aws.go:2589] Loadbalancer afade08cd4a634690b7be9ad7425b832 (kubentic-foresight/vlogs-server) has DNS name afade08cd4a634690b7be9ad7425b832-1487676394.us-west-2.elb.amazonaws.com
2026-06-19T12:09:29.645111026Z I0619 12:09:29.645011       1 controller.go:985] Patching status for service kubentic-foresight/vlogs-server
2026-06-19T12:09:29.646150127Z I0619 12:09:29.646054       1 event.go:389] "Event occurred" object="kubentic-foresight/vlogs-server" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="EnsuredLoadBalancer" message="Ensured load balancer"
2026-06-19T12:09:29.669677474Z I0619 12:09:29.667806       1 controller.go:402] Ensuring load balancer for service kubentic-foresight/kubentic-grafana
2026-06-19T12:09:29.669701033Z I0619 12:09:29.667864       1 controller.go:944] Adding finalizer to service kubentic-foresight/kubentic-grafana
2026-06-19T12:09:29.669704695Z I0619 12:09:29.668524       1 event.go:389] "Event occurred" object="kubentic-foresight/kubentic-grafana" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="EnsuringLoadBalancer" message="Ensuring load balancer"
2026-06-19T12:09:29.689163905Z I0619 12:09:29.689004       1 aws.go:2167] EnsureLoadBalancer(mycluster.k8s.local, kubentic-foresight, kubentic-grafana, us-west-2, , [{service TCP <nil> 80 {1 0 grafana} 31679}], map[meta.helm.sh/release-name:kubentic meta.helm.sh/release-namespace:kubentic-foresight])
2026-06-19T12:09:30.299386119Z I0619 12:09:30.299222       1 aws.go:1333] Existing security group ingress: sg-079cd85d1229a8cc6 []
2026-06-19T12:09:30.299426922Z I0619 12:09:30.299277       1 aws.go:1364] Adding security group ingress: sg-079cd85d1229a8cc6 [{0xc0009c5768 0xc0006ea4a0 [{0xc0006ea490 <nil> {}}] [] [] 0xc0009c576c [] {}} {0xc0009c5770 0xc0006ea4b0 [{0xc0006ea490 <nil> {}}] [] [] 0xc0009c5774 [] {}}]
2026-06-19T12:09:30.481071539Z I0619 12:09:30.480719       1 aws_loadbalancer.go:1183] Creating load balancer for kubentic-foresight/kubentic-grafana with name: adf31ce46fa4046318408f9eb5ef45cc
2026-06-19T12:09:31.164321799Z I0619 12:09:31.164172       1 aws_loadbalancer.go:1386] Updating load-balancer attributes for "adf31ce46fa4046318408f9eb5ef45cc"
2026-06-19T12:09:31.498333386Z I0619 12:09:31.498200       1 aws.go:2832] Adding rule for traffic from the load balancer (sg-079cd85d1229a8cc6) to instances (sg-045edc8fca1b6ef4f)
2026-06-19T12:09:31.566268580Z I0619 12:09:31.565891       1 aws.go:1408] Existing security group ingress: sg-045edc8fca1b6ef4f [{0xc000ae4988 0xc000c90ee0 [{0xc000c90ef0 <nil> {}}] [] [] 0xc000ae4be8 [] {}} {<nil> 0xc000c90f00 [] [] [] <nil> [{<nil> 0xc000c90f20 <nil> <nil> 0xc000c90f10 <nil> <nil> {}} {<nil> 0xc000c90f40 <nil> <nil> 0xc000c90f30 <nil> <nil> {}} {<nil> 0xc000c90f60 <nil> <nil> 0xc000c90f50 <nil> <nil> {}}] {}} {0xc000ae5418 0xc000c90f70 [{0xc000c90f80 <nil> {}}] [{0xc000c90f90 <nil> {}}] [] 0xc000ae5478 [] {}}]
2026-06-19T12:09:31.566364213Z I0619 12:09:31.565968       1 aws.go:1305] Comparing sg-079cd85d1229a8cc6 to sg-045edc8fca1b6ef4f
2026-06-19T12:09:31.566368101Z I0619 12:09:31.565976       1 aws.go:1305] Comparing sg-079cd85d1229a8cc6 to sg-0634b775b94a31c79
2026-06-19T12:09:31.566370427Z I0619 12:09:31.565980       1 aws.go:1305] Comparing sg-079cd85d1229a8cc6 to sg-093dc6f5d574202db
2026-06-19T12:09:31.566373052Z I0619 12:09:31.565987       1 aws.go:1436] Adding security group ingress: sg-045edc8fca1b6ef4f [{<nil> 0xc000898690 [] [] [] <nil> [{<nil> 0xc000c908f0 <nil> <nil> <nil> <nil> <nil> {}}] {}}]
2026-06-19T12:09:31.792743412Z I0619 12:09:31.792406       1 aws_loadbalancer.go:1631] Instances added to load-balancer adf31ce46fa4046318408f9eb5ef45cc
2026-06-19T12:09:31.792788351Z I0619 12:09:31.792585       1 aws.go:2589] Loadbalancer adf31ce46fa4046318408f9eb5ef45cc (kubentic-foresight/kubentic-grafana) has DNS name adf31ce46fa4046318408f9eb5ef45cc-485197465.us-west-2.elb.amazonaws.com
2026-06-19T12:09:31.792796671Z I0619 12:09:31.792709       1 controller.go:985] Patching status for service kubentic-foresight/kubentic-grafana
2026-06-19T12:09:31.793759301Z I0619 12:09:31.793626       1 event.go:389] "Event occurred" object="kubentic-foresight/kubentic-grafana" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="EnsuredLoadBalancer" message="Ensured load balancer"
2026-06-19T12:09:32.207778181Z I0619 12:09:32.207492       1 controller.go:402] Ensuring load balancer for service kubentic-foresight/vmsingle-vmstack-additional-service
2026-06-19T12:09:32.208047270Z I0619 12:09:32.207958       1 controller.go:944] Adding finalizer to service kubentic-foresight/vmsingle-vmstack-additional-service
2026-06-19T12:09:32.208539855Z I0619 12:09:32.208440       1 event.go:389] "Event occurred" object="kubentic-foresight/vmsingle-vmstack-additional-service" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="EnsuringLoadBalancer" message="Ensuring load balancer"
2026-06-19T12:09:32.217074084Z I0619 12:09:32.216807       1 aws.go:2167] EnsureLoadBalancer(mycluster.k8s.local, kubentic-foresight, vmsingle-vmstack-additional-service, us-west-2, , [{http TCP <nil> 8428 {0 8428 } 32508}], map[])
2026-06-19T12:09:32.830886116Z I0619 12:09:32.830722       1 aws.go:1333] Existing security group ingress: sg-0f5ac08158e5a59f7 []
2026-06-19T12:09:32.830946661Z I0619 12:09:32.830772       1 aws.go:1364] Adding security group ingress: sg-0f5ac08158e5a59f7 [{0xc000938fc0 0xc000e38440 [{0xc000e38420 <nil> {}}] [] [] 0xc000938fc4 [] {}} {0xc000938fb8 0xc000e38430 [{0xc000e38420 <nil> {}}] [] [] 0xc000938fbc [] {}}]
2026-06-19T12:09:33.009399705Z I0619 12:09:33.009246       1 aws_loadbalancer.go:1183] Creating load balancer for kubentic-foresight/vmsingle-vmstack-additional-service with name: a7fe6bb44fd8e4062995dd5e491b7f51
2026-06-19T12:09:33.829406245Z I0619 12:09:33.829227       1 aws_loadbalancer.go:1386] Updating load-balancer attributes for "a7fe6bb44fd8e4062995dd5e491b7f51"
2026-06-19T12:09:34.213341055Z I0619 12:09:34.212651       1 aws.go:2832] Adding rule for traffic from the load balancer (sg-0f5ac08158e5a59f7) to instances (sg-045edc8fca1b6ef4f)
2026-06-19T12:09:34.270507935Z I0619 12:09:34.270330       1 aws.go:1408] Existing security group ingress: sg-045edc8fca1b6ef4f [{0xc000dc98e8 0xc000dec4c0 [{0xc000dec4d0 <nil> {}}] [] [] 0xc000dc9908 [] {}} {<nil> 0xc000dec4e0 [] [] [] <nil> [{<nil> 0xc000dec500 <nil> <nil> 0xc000dec4f0 <nil> <nil> {}} {<nil> 0xc000dec520 <nil> <nil> 0xc000dec510 <nil> <nil> {}} {<nil> 0xc000dec540 <nil> <nil> 0xc000dec530 <nil> <nil> {}} {<nil> 0xc000dec560 <nil> <nil> 0xc000dec550 <nil> <nil> {}}] {}} {0xc000dc9b48 0xc000dec570 [{0xc000dec580 <nil> {}}] [{0xc000dec590 <nil> {}}] [] 0xc000dc9b68 [] {}}]
2026-06-19T12:09:34.270635270Z I0619 12:09:34.270374       1 aws.go:1305] Comparing sg-0f5ac08158e5a59f7 to sg-045edc8fca1b6ef4f
2026-06-19T12:09:34.270639860Z I0619 12:09:34.270382       1 aws.go:1305] Comparing sg-0f5ac08158e5a59f7 to sg-0634b775b94a31c79
2026-06-19T12:09:34.270642148Z I0619 12:09:34.270385       1 aws.go:1305] Comparing sg-0f5ac08158e5a59f7 to sg-093dc6f5d574202db
2026-06-19T12:09:34.270644518Z I0619 12:09:34.270389       1 aws.go:1305] Comparing sg-0f5ac08158e5a59f7 to sg-079cd85d1229a8cc6
2026-06-19T12:09:34.270647278Z I0619 12:09:34.270394       1 aws.go:1436] Adding security group ingress: sg-045edc8fca1b6ef4f [{<nil> 0xc000e40770 [] [] [] <nil> [{<nil> 0xc000d89e50 <nil> <nil> <nil> <nil> <nil> {}}] {}}]
2026-06-19T12:09:34.544686704Z I0619 12:09:34.544025       1 aws_loadbalancer.go:1631] Instances added to load-balancer a7fe6bb44fd8e4062995dd5e491b7f51
2026-06-19T12:09:34.544712050Z I0619 12:09:34.544059       1 aws.go:2589] Loadbalancer a7fe6bb44fd8e4062995dd5e491b7f51 (kubentic-foresight/vmsingle-vmstack-additional-service) has DNS name a7fe6bb44fd8e4062995dd5e491b7f51-553748310.us-west-2.elb.amazonaws.com
2026-06-19T12:09:34.544715657Z I0619 12:09:34.544113       1 controller.go:985] Patching status for service kubentic-foresight/vmsingle-vmstack-additional-service
2026-06-19T12:09:34.544817333Z I0619 12:09:34.544728       1 event.go:389] "Event occurred" object="kubentic-foresight/vmsingle-vmstack-additional-service" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="EnsuredLoadBalancer" message="Ensured load balancer"
2026-06-19T12:10:36.766422636Z I0619 12:10:36.766124       1 batcher.go:146] Batch processing duration: 100.368026ms
2026-06-19T12:10:36.766457990Z I0619 12:10:36.766248       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:10:36.766464903Z I0619 12:10:36.766261       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0010bc1572a60c430] <nil> <nil> {}}
2026-06-19T12:10:36.835887637Z I0619 12:10:36.835638       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:10:36.936369099Z I0619 12:10:36.936057       1 batcher.go:146] Batch processing duration: 100.325239ms
2026-06-19T12:10:36.936394830Z I0619 12:10:36.936117       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:10:36.936461515Z I0619 12:10:36.936129       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0ecec600693268f66] <nil> <nil> {}}
2026-06-19T12:10:37.008605989Z I0619 12:10:37.007966       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:10:37.108747021Z I0619 12:10:37.108509       1 batcher.go:146] Batch processing duration: 100.411916ms
2026-06-19T12:10:37.108774967Z I0619 12:10:37.108587       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:10:37.108796715Z I0619 12:10:37.108604       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0d94ada325e8491c5] <nil> <nil> {}}
2026-06-19T12:10:37.196587398Z I0619 12:10:37.196423       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:10:37.196614488Z I0619 12:10:37.196456       1 node_controller.go:271] Update 3 nodes status took 530.845856ms.
2026-06-19T12:15:37.299380721Z I0619 12:15:37.298529       1 batcher.go:146] Batch processing duration: 100.984624ms
2026-06-19T12:15:37.299419818Z I0619 12:15:37.298600       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:15:37.299425768Z I0619 12:15:37.298612       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0d94ada325e8491c5] <nil> <nil> {}}
2026-06-19T12:15:37.439386553Z I0619 12:15:37.439180       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:15:37.541241432Z I0619 12:15:37.540274       1 batcher.go:146] Batch processing duration: 100.943357ms
2026-06-19T12:15:37.541265223Z I0619 12:15:37.540332       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:15:37.541267874Z I0619 12:15:37.540343       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0010bc1572a60c430] <nil> <nil> {}}
2026-06-19T12:15:37.614274611Z I0619 12:15:37.614102       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:15:37.715289710Z I0619 12:15:37.714602       1 batcher.go:146] Batch processing duration: 100.407375ms
2026-06-19T12:15:37.715314844Z I0619 12:15:37.714655       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:15:37.715318213Z I0619 12:15:37.714668       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0ecec600693268f66] <nil> <nil> {}}
2026-06-19T12:15:37.791910829Z I0619 12:15:37.791755       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:15:37.791934654Z I0619 12:15:37.791794       1 node_controller.go:271] Update 3 nodes status took 594.366777ms.
2026-06-19T12:20:37.893106468Z I0619 12:20:37.892805       1 batcher.go:146] Batch processing duration: 100.361276ms
2026-06-19T12:20:37.893144046Z I0619 12:20:37.892879       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:20:37.893149111Z I0619 12:20:37.892895       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0010bc1572a60c430] <nil> <nil> {}}
2026-06-19T12:20:37.977611753Z I0619 12:20:37.977416       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:20:38.078808176Z I0619 12:20:38.078528       1 batcher.go:146] Batch processing duration: 101.009177ms
2026-06-19T12:20:38.078957809Z I0619 12:20:38.078625       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:20:38.078978043Z I0619 12:20:38.078638       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0ecec600693268f66] <nil> <nil> {}}
2026-06-19T12:20:38.147033903Z I0619 12:20:38.146849       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:20:38.247369885Z I0619 12:20:38.247104       1 batcher.go:146] Batch processing duration: 100.160808ms
2026-06-19T12:20:38.247423813Z I0619 12:20:38.247176       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:20:38.247437673Z I0619 12:20:38.247189       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0d94ada325e8491c5] <nil> <nil> {}}
2026-06-19T12:20:38.385728543Z I0619 12:20:38.385538       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:20:38.385756360Z I0619 12:20:38.385584       1 node_controller.go:271] Update 3 nodes status took 593.277946ms.
2026-06-19T12:25:38.487726744Z I0619 12:25:38.487265       1 batcher.go:146] Batch processing duration: 100.44848ms
2026-06-19T12:25:38.487756608Z I0619 12:25:38.487334       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:25:38.487760347Z I0619 12:25:38.487346       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0010bc1572a60c430] <nil> <nil> {}}
2026-06-19T12:25:38.707425084Z I0619 12:25:38.707210       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:25:38.808259923Z I0619 12:25:38.807586       1 batcher.go:146] Batch processing duration: 100.257328ms
2026-06-19T12:25:38.808322987Z I0619 12:25:38.807654       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:25:38.808328394Z I0619 12:25:38.807664       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0ecec600693268f66] <nil> <nil> {}}
2026-06-19T12:25:38.871662562Z I0619 12:25:38.871470       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:25:38.972738540Z I0619 12:25:38.972320       1 batcher.go:146] Batch processing duration: 100.761722ms
2026-06-19T12:25:38.972812750Z I0619 12:25:38.972381       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:25:38.972816579Z I0619 12:25:38.972392       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0d94ada325e8491c5] <nil> <nil> {}}
2026-06-19T12:25:39.087208476Z I0619 12:25:39.087053       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:25:39.087230884Z I0619 12:25:39.087093       1 node_controller.go:271] Update 3 nodes status took 700.411974ms.
2026-06-19T12:30:39.188308955Z I0619 12:30:39.188152       1 batcher.go:146] Batch processing duration: 100.265307ms
2026-06-19T12:30:39.188345121Z I0619 12:30:39.188215       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:30:39.188470938Z I0619 12:30:39.188252       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0d94ada325e8491c5] <nil> <nil> {}}
2026-06-19T12:30:39.314505529Z I0619 12:30:39.314339       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:30:39.415193351Z I0619 12:30:39.415040       1 batcher.go:146] Batch processing duration: 100.605686ms
2026-06-19T12:30:39.415229711Z I0619 12:30:39.415156       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:30:39.415429490Z I0619 12:30:39.415220       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0010bc1572a60c430] <nil> <nil> {}}
2026-06-19T12:30:39.482267815Z I0619 12:30:39.482125       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:30:39.583367946Z I0619 12:30:39.583101       1 batcher.go:146] Batch processing duration: 100.884366ms
2026-06-19T12:30:39.583396092Z I0619 12:30:39.583166       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:30:39.583400513Z I0619 12:30:39.583180       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0ecec600693268f66] <nil> <nil> {}}
2026-06-19T12:30:39.644606890Z I0619 12:30:39.644457       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:30:39.644625839Z I0619 12:30:39.644496       1 node_controller.go:271] Update 3 nodes status took 556.776879ms.
2026-06-19T12:35:39.746243415Z I0619 12:35:39.745517       1 batcher.go:146] Batch processing duration: 100.304694ms
2026-06-19T12:35:39.746285321Z I0619 12:35:39.745584       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:35:39.746290035Z I0619 12:35:39.745597       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0010bc1572a60c430] <nil> <nil> {}}
2026-06-19T12:35:39.820091051Z I0619 12:35:39.819922       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:35:39.920435998Z I0619 12:35:39.920282       1 batcher.go:146] Batch processing duration: 100.267484ms
2026-06-19T12:35:39.920535643Z I0619 12:35:39.920345       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:35:39.920585834Z I0619 12:35:39.920395       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0ecec600693268f66] <nil> <nil> {}}
2026-06-19T12:35:39.987519161Z I0619 12:35:39.987380       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:35:40.088629148Z I0619 12:35:40.088367       1 batcher.go:146] Batch processing duration: 100.836223ms
2026-06-19T12:35:40.088671644Z I0619 12:35:40.088452       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:35:40.088675616Z I0619 12:35:40.088472       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0d94ada325e8491c5] <nil> <nil> {}}
2026-06-19T12:35:40.206463583Z I0619 12:35:40.206318       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:35:40.206681824Z I0619 12:35:40.206584       1 node_controller.go:271] Update 3 nodes status took 561.712192ms.
2026-06-19T12:40:40.307747710Z I0619 12:40:40.307579       1 batcher.go:146] Batch processing duration: 100.276391ms
2026-06-19T12:40:40.307783689Z I0619 12:40:40.307641       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:40:40.307879071Z I0619 12:40:40.307686       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0010bc1572a60c430] <nil> <nil> {}}
2026-06-19T12:40:40.442601851Z I0619 12:40:40.442420       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:40:40.542930916Z I0619 12:40:40.542757       1 batcher.go:146] Batch processing duration: 100.234303ms
2026-06-19T12:40:40.543067679Z I0619 12:40:40.542817       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:40:40.543073805Z I0619 12:40:40.542830       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0ecec600693268f66] <nil> <nil> {}}
2026-06-19T12:40:40.609158755Z I0619 12:40:40.608846       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:40:40.709485700Z I0619 12:40:40.709293       1 batcher.go:146] Batch processing duration: 100.258154ms
2026-06-19T12:40:40.709588310Z I0619 12:40:40.709354       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:40:40.709611832Z I0619 12:40:40.709367       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0d94ada325e8491c5] <nil> <nil> {}}
2026-06-19T12:40:40.836710386Z I0619 12:40:40.836558       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:40:40.836746871Z I0619 12:40:40.836689       1 node_controller.go:271] Update 3 nodes status took 629.521649ms.
2026-06-19T12:43:03.419182244Z I0619 12:43:03.418837       1 controller.go:383] Deleting existing load balancer for service kubentic-foresight/vmsingle-vmstack-additional-service
2026-06-19T12:43:03.421541033Z I0619 12:43:03.421435       1 event.go:389] "Event occurred" object="kubentic-foresight/vmsingle-vmstack-additional-service" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="DeletingLoadBalancer" message="Deleting load balancer"
2026-06-19T12:43:03.845706898Z I0619 12:43:03.843491       1 aws.go:2834] Removing rule for traffic from the load balancer (sg-0f5ac08158e5a59f7) to instance (sg-045edc8fca1b6ef4f)
2026-06-19T12:43:03.910757300Z I0619 12:43:03.910525       1 aws.go:1305] Comparing sg-0f5ac08158e5a59f7 to sg-045edc8fca1b6ef4f
2026-06-19T12:43:03.910807194Z I0619 12:43:03.910565       1 aws.go:1305] Comparing sg-0f5ac08158e5a59f7 to sg-0634b775b94a31c79
2026-06-19T12:43:03.910811971Z I0619 12:43:03.910569       1 aws.go:1305] Comparing sg-0f5ac08158e5a59f7 to sg-093dc6f5d574202db
2026-06-19T12:43:03.910815631Z I0619 12:43:03.910572       1 aws.go:1305] Comparing sg-0f5ac08158e5a59f7 to sg-079cd85d1229a8cc6
2026-06-19T12:43:03.910819166Z I0619 12:43:03.910576       1 aws.go:1305] Comparing sg-0f5ac08158e5a59f7 to sg-0f5ac08158e5a59f7
2026-06-19T12:43:03.910823688Z I0619 12:43:03.910584       1 aws.go:1496] Removing security group ingress: sg-045edc8fca1b6ef4f [{<nil> 0xc000e152c0 [] [] [] <nil> [{<nil> 0xc00036d670 <nil> <nil> <nil> <nil> <nil> {}}] {}}]
2026-06-19T12:43:04.280302047Z I0619 12:43:04.280030       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-0f5ac08158e5a59f7), assuming because LB is in process of deleting
2026-06-19T12:43:04.280400471Z I0619 12:43:04.280090       1 aws.go:2918] Waiting for load-balancer "vmsingle-vmstack-additional-service" to delete so we can delete security groups: map[sg-0f5ac08158e5a59f7:{}]
2026-06-19T12:43:09.296114136Z I0619 12:43:09.295994       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-0f5ac08158e5a59f7), assuming because LB is in process of deleting
2026-06-19T12:43:09.296140839Z I0619 12:43:09.296014       1 aws.go:2918] Waiting for load-balancer "vmsingle-vmstack-additional-service" to delete so we can delete security groups: map[sg-0f5ac08158e5a59f7:{}]
2026-06-19T12:43:14.289528606Z I0619 12:43:14.289398       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-0f5ac08158e5a59f7), assuming because LB is in process of deleting
2026-06-19T12:43:14.289604289Z I0619 12:43:14.289420       1 aws.go:2918] Waiting for load-balancer "vmsingle-vmstack-additional-service" to delete so we can delete security groups: map[sg-0f5ac08158e5a59f7:{}]
2026-06-19T12:43:19.283107671Z I0619 12:43:19.282975       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-0f5ac08158e5a59f7), assuming because LB is in process of deleting
2026-06-19T12:43:19.283133345Z I0619 12:43:19.282997       1 aws.go:2918] Waiting for load-balancer "vmsingle-vmstack-additional-service" to delete so we can delete security groups: map[sg-0f5ac08158e5a59f7:{}]
2026-06-19T12:43:24.302305603Z I0619 12:43:24.302154       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-0f5ac08158e5a59f7), assuming because LB is in process of deleting
2026-06-19T12:43:24.302336869Z I0619 12:43:24.302175       1 aws.go:2918] Waiting for load-balancer "vmsingle-vmstack-additional-service" to delete so we can delete security groups: map[sg-0f5ac08158e5a59f7:{}]
2026-06-19T12:43:29.297362977Z I0619 12:43:29.297209       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-0f5ac08158e5a59f7), assuming because LB is in process of deleting
2026-06-19T12:43:29.297391654Z I0619 12:43:29.297284       1 aws.go:2918] Waiting for load-balancer "vmsingle-vmstack-additional-service" to delete so we can delete security groups: map[sg-0f5ac08158e5a59f7:{}]
2026-06-19T12:43:34.437224212Z I0619 12:43:34.436762       1 aws.go:2914] Deleted all security groups for load balancer: vmsingle-vmstack-additional-service
2026-06-19T12:43:34.437429532Z I0619 12:43:34.437190       1 controller.go:959] Removing finalizer from service kubentic-foresight/vmsingle-vmstack-additional-service
2026-06-19T12:43:34.467097759Z I0619 12:43:34.466787       1 controller.go:985] Patching status for service kubentic-foresight/vmsingle-vmstack-additional-service
